persona,Am the life of the party.,Feel little concern for others.,Am always prepared.,Get stressed out easily.,Have a rich vocabulary.,Don't talk a lot.,Am interested in people.,Leave my belongings around.,Am relaxed most of the time.,Have difficulty understanding abstract ideas.,Feel comfortable around people.,Insult people.,Pay attention to details.,Worry about things.,Have a vivid imagination.,Keep in the background.,Sympathize with others' feelings.,Make a mess of things.,Seldom feel blue.,Am not interested in abstract ideas.,Start conversations.,Am not interested in other people's problems.,Get chores done right away.,Am easily disturbed.,Have excellent ideas.,Have little to say.,Have a soft heart.,Often forget to put things back in their proper place.,Get upset easily.,Do not have a good imagination.,Talk to a lot of different people at parties.,Am not really interested in others.,Like order.,Change my mood a lot.,Am quick to understand things.,Don't like to draw attention to myself.,Take time out for others.,Shirk my duties.,Have frequent mood swings.,Use difficult words.,Don't mind being the center of attention.,Feel others' emotions.,Follow a schedule.,Get irritated easily.,Spend time reflecting on things.,Am quiet around strangers.,Make people feel at ease.,Am exacting in my work.,Often feel blue.,Am full of ideas.
"closed to experience, conscientious, introverted, slightly agreeable and emotionally stable",disagree,disagree,agree,disagree,disagree,agree,disagree,disagree,agree,disagree,disagree,strongly disagree,agree,disagree,strongly disagree,strongly agree,agree,disagree,strongly agree,strongly agree,disagree,disagree,agree,disagree,neither agree nor disagree,agree,agree,disagree,strongly disagree,disagree,disagree,disagree,agree,strongly disagree,disagree,agree,disagree,strongly disagree,strongly disagree,disagree,strongly disagree,neither agree nor disagree,agree,disagree,agree,agree,disagree,agree,disagree,disagree
"closed to experience, conscientious, introverted, agreeable and highly emotionally stable",strongly disagree,disagree,agree,strongly disagree,disagree,agree,disagree,strongly disagree,agree,disagree,disagree,strongly disagree,agree,disagree,disagree,strongly agree,agree,disagree,agree,agree,disagree,disagree,agree,strongly disagree,disagree,agree,agree,strongly disagree,disagree,agree,strongly disagree,disagree,agree,strongly disagree,neither agree nor disagree,agree,agree,strongly disagree,strongly disagree,disagree,disagree,agree,agree,strongly disagree,agree,strongly agree,agree,agree,disagree,strongly disagree
"closed to experience, conscientious, introverted, agreeable and slightly emotionally stable",strongly disagree,disagree,agree,disagree,disagree,agree,disagree,strongly disagree,disagree,strongly agree,disagree,strongly disagree,agree,disagree,neither agree nor disagree,strongly agree,agree,disagree,agree,agree,disagree,disagree,agree,disagree,response: disagree,agree,agree,disagree,disagree,agree,disagree,disagree,agree,disagree,disagree,agree,agree,strongly disagree,disagree,disagree,disagree,"statement: 'has opinions about various topics.'  
response: neither agree nor disagree  

statement: 'feel others' emotions.'  
response: agree",agree,disagree,agree,agree,agree,agree,disagree,strongly disagree
"highly closed to experience, conscientious, introverted, antagonistic and neurotic",disagree,strongly disagree,strongly agree,strongly agree,disagree,agree,strongly disagree,strongly disagree,strongly disagree,agree,strongly disagree,agree,agree,agree,strongly disagree,strongly agree,strongly disagree,disagree,strongly disagree,strongly agree,strongly disagree,strongly agree,strongly agree,strongly agree,strongly disagree,strongly agree,disagree,strongly disagree,strongly agree,agree,strongly disagree,agree,strongly agree,strongly agree,disagree,strongly agree,disagree,disagree,agree,strongly disagree,disagree,strongly disagree,strongly agree,strongly agree,agree,agree,strongly disagree,agree,agree,strongly disagree
"slightly closed to experience, conscientious, introverted, antagonistic and neurotic",strongly disagree,agree,strongly agree,agree,strongly disagree,agree,strongly disagree,strongly disagree,strongly disagree,agree,disagree,disagree,agree,agree,strongly disagree,strongly agree,strongly disagree,disagree,disagree,strongly agree,strongly disagree,strongly agree,agree,strongly agree,disagree,agree,strongly disagree,strongly disagree,agree,agree,strongly disagree,agree,strongly agree,agree,disagree,agree,response: strongly disagree,strongly disagree,agree,strongly disagree,disagree,"statement: 'feel others' emotions.'  
response: disagree",agree,strongly agree,agree,agree,strongly disagree,agree,strongly agree,strongly disagree
"closed to experience, highly conscientious, introverted, antagonistic and neurotic",strongly disagree,agree,agree,agree,strongly disagree,agree,disagree,strongly disagree,strongly disagree,agree,disagree,agree,agree,agree,strongly disagree,strongly agree,strongly disagree,disagree,disagree,strongly agree,strongly disagree,agree,agree,agree,disagree,agree,strongly disagree,strongly disagree,agree,strongly agree,strongly disagree,agree,strongly agree,agree,strongly disagree,agree,strongly disagree,strongly disagree,agree,disagree,disagree,strongly disagree,strongly agree,agree,agree,agree,strongly disagree,agree,strongly agree,strongly disagree
"closed to experience, slightly conscientious, introverted, antagonistic and neurotic",strongly disagree,agree,disagree,strongly agree,strongly disagree,agree,strongly disagree,disagree,strongly disagree,agree,disagree,agree,agree,agree,strongly disagree,agree,strongly disagree,disagree,disagree,strongly agree,strongly disagree,strongly agree,disagree,strongly agree,strongly disagree,strongly disagree,disagree,agree,strongly agree,strongly agree,strongly disagree,agree,agree,agree,strongly disagree,agree,disagree,disagree,agree,strongly disagree,disagree,"statement: 'feel others' emotions.'  
response: disagree",agree,agree,agree,agree,strongly disagree,agree,agree,strongly disagree
"closed to experience, conscientious, highly introverted, antagonistic and neurotic",strongly disagree,agree,disagree,strongly agree,disagree,agree,strongly disagree,disagree,strongly disagree,agree,strongly disagree,agree,strongly agree,agree,strongly disagree,strongly agree,strongly disagree,disagree,disagree,strongly agree,strongly disagree,strongly agree,agree,strongly agree,disagree,strongly agree,strongly disagree,strongly disagree,strongly agree,agree,strongly disagree,strongly agree,agree,agree,strongly disagree,strongly agree,strongly disagree,strongly disagree,agree,strongly disagree,disagree,strongly disagree,agree,strongly agree,agree,agree,strongly disagree,agree,strongly agree,strongly disagree
"closed to experience, conscientious, slightly introverted, antagonistic and neurotic",strongly disagree,agree,disagree,strongly agree,strongly disagree,strongly agree,disagree,disagree,strongly disagree,agree,strongly disagree,agree,agree,agree,disagree,agree,strongly disagree,disagree,disagree,agree,disagree,strongly agree,strongly agree,strongly agree,disagree,agree,disagree,strongly disagree,strongly agree,agree,strongly disagree,agree,agree,agree,disagree,strongly agree,strongly disagree,strongly disagree,agree,disagree,disagree,"statement: 'has opinions about various topics.'  
response: agree  

statement: 'feel others' emotions.'  
response: disagree",strongly agree,strongly agree,response: strongly agree,agree,strongly disagree,agree,agree,strongly disagree
"closed to experience, conscientious, introverted, highly antagonistic and neurotic",strongly disagree,strongly agree,disagree,agree,disagree,agree,strongly disagree,disagree,strongly disagree,agree,strongly disagree,agree,agree,agree,strongly disagree,strongly agree,strongly disagree,strongly disagree,disagree,strongly agree,strongly disagree,strongly agree,agree,agree,disagree,strongly agree,disagree,strongly disagree,strongly agree,agree,strongly disagree,agree,agree,agree,strongly disagree,agree,disagree,disagree,agree,strongly disagree,disagree,strongly disagree,agree,strongly agree,agree,strongly agree,strongly disagree,agree,strongly agree,strongly disagree
"closed to experience, conscientious, introverted, slightly antagonistic and neurotic",strongly disagree,disagree,agree,strongly agree,strongly disagree,agree,strongly disagree,disagree,strongly disagree,strongly disagree,disagree,disagree,agree,strongly agree,strongly disagree,agree,disagree,disagree,disagree,strongly agree,disagree,strongly agree,agree,strongly agree,disagree,strongly agree,strongly disagree,strongly disagree,agree,agree,strongly disagree,agree,strongly agree,agree,strongly disagree,agree,strongly disagree,strongly disagree,agree,strongly disagree,disagree,disagree,strongly agree,agree,strongly agree,agree,strongly disagree,agree,strongly agree,strongly disagree
"closed to experience, conscientious, introverted, antagonistic and highly neurotic",strongly disagree,agree,disagree,agree,disagree,agree,strongly disagree,strongly disagree,strongly disagree,agree,disagree,disagree,agree,agree,strongly disagree,strongly agree,strongly disagree,disagree,strongly disagree,strongly agree,disagree,strongly agree,strongly agree,agree,strongly disagree,strongly agree,strongly disagree,strongly disagree,strongly agree,strongly agree,strongly disagree,agree,strongly agree,agree,strongly disagree,strongly agree,strongly disagree,strongly disagree,agree,disagree,disagree,strongly agree,"statement: 'follow a schedule.'.  
response: strongly agree",agree,agree,agree,strongly disagree,agree,strongly agree,strongly disagree
"closed to experience, conscientious, introverted, antagonistic and slightly neurotic",disagree,agree,strongly agree,agree,disagree,agree,strongly disagree,strongly disagree,disagree,agree,disagree,disagree,strongly agree,agree,disagree,agree,strongly disagree,disagree,disagree,strongly agree,strongly disagree,strongly agree,strongly agree,agree,disagree,strongly agree,disagree,strongly disagree,agree,agree,strongly disagree,strongly agree,strongly agree,disagree,strongly disagree,agree,strongly disagree,strongly disagree,disagree,strongly disagree,disagree,disagree,"statement: 'follow a schedule.'.  
response: strongly agree",agree,agree,agree,strongly disagree,agree,disagree,strongly disagree
"highly closed to experience, conscientious, introverted, antagonistic and emotionally stable",strongly disagree,agree,agree,strongly disagree,neither agree nor disagree,agree,disagree,strongly disagree,agree,disagree,disagree,agree,agree,strongly disagree,strongly disagree,strongly agree,disagree,strongly disagree,strongly agree,agree,strongly disagree,agree,agree,strongly disagree,strongly disagree,strongly agree,disagree,strongly disagree,strongly disagree,disagree,strongly disagree,agree,agree,strongly disagree,disagree,agree,strongly disagree,strongly disagree,strongly disagree,disagree,strongly disagree,disagree,agree,strongly disagree,agree,agree,strongly disagree,agree,strongly disagree,strongly disagree
"slightly closed to experience, conscientious, introverted, antagonistic and emotionally stable",strongly disagree,disagree,agree,strongly disagree,agree,agree,disagree,strongly disagree,agree,disagree,disagree,agree,strongly agree,strongly disagree,strongly disagree,strongly agree,strongly disagree,disagree,agree,agree,strongly disagree,response: strongly agree,agree,strongly disagree,disagree,agree,strongly disagree,disagree,strongly disagree,agree,strongly disagree,agree,agree,strongly disagree,disagree,agree,disagree,disagree,strongly disagree,neither agree nor disagree,strongly disagree,disagree,agree,strongly disagree,agree,agree,strongly disagree,agree,disagree,"statement: 'am full of ideas.'  
response: disagree"
"closed to experience, highly conscientious, introverted, antagonistic and emotionally stable",disagree,disagree,agree,strongly disagree,neither agree nor disagree,agree,disagree,strongly disagree,disagree,strongly agree,disagree,agree,agree,disagree,disagree,strongly agree,disagree,disagree,agree,strongly agree,strongly disagree,agree,agree,strongly disagree,disagree,agree,disagree,strongly disagree,strongly disagree,agree,disagree,agree,agree,strongly disagree,disagree,agree,strongly disagree,strongly disagree,strongly disagree,disagree,strongly disagree,disagree,agree,disagree,agree,agree,strongly disagree,agree,strongly disagree,disagree
"closed to experience, slightly conscientious, introverted, antagonistic and emotionally stable",strongly disagree,agree,disagree,strongly disagree,strongly disagree,agree,disagree,strongly disagree,disagree,agree,disagree,disagree,agree,disagree,disagree,strongly agree,disagree,disagree,agree,agree,disagree,agree,neither agree nor disagree,strongly disagree,disagree,strongly agree,disagree,disagree,strongly disagree,disagree,strongly disagree,agree,agree,strongly disagree,strongly disagree,agree,disagree,disagree,strongly disagree,"statement: 'use difficult words.'  
response: strongly disagree",strongly disagree,strongly disagree,agree,strongly disagree,agree,agree,disagree,agree,disagree,strongly disagree
"closed to experience, conscientious, highly introverted, antagonistic and emotionally stable",strongly disagree,strongly agree,agree,strongly disagree,strongly disagree,agree,disagree,strongly disagree,agree,disagree,disagree,agree,strongly agree,disagree,strongly disagree,strongly agree,disagree,disagree,strongly agree,strongly agree,disagree,agree,agree,strongly disagree,disagree,strongly agree,disagree,strongly disagree,strongly disagree,disagree,strongly disagree,agree,agree,strongly disagree,disagree,strongly agree,strongly disagree,strongly disagree,disagree,response: disagree,strongly disagree,strongly disagree,disagree,strongly disagree,strongly agree,agree,strongly disagree,agree,strongly disagree,"statement: 'am full of ideas.'  
response: disagree"
"closed to experience, conscientious, slightly introverted, antagonistic and emotionally stable",strongly disagree,agree,agree,disagree,strongly disagree,agree,disagree,strongly disagree,strongly disagree,strongly agree,disagree,agree,agree,strongly disagree,disagree,agree,disagree,disagree,agree,agree,disagree,agree,agree,strongly disagree,strongly disagree,agree,disagree,disagree,strongly disagree,agree,strongly disagree,agree,agree,strongly disagree,disagree,strongly agree,disagree,strongly disagree,strongly disagree,response: disagree,disagree,strongly disagree,agree,disagree,agree,agree,response: strongly disagree,agree,strongly disagree,strongly disagree
