persona,Am the life of the party.,Feel little concern for others.,Am always prepared.,Get stressed out easily.,Have a rich vocabulary.,Don't talk a lot.,Am interested in people.,Leave my belongings around.,Am relaxed most of the time.,Have difficulty understanding abstract ideas.,Feel comfortable around people.,Insult people.,Pay attention to details.,Worry about things.,Have a vivid imagination.,Keep in the background.,Sympathize with others' feelings.,Make a mess of things.,Seldom feel blue.,Am not interested in abstract ideas.,Start conversations.,Am not interested in other people's problems.,Get chores done right away.,Am easily disturbed.,Have excellent ideas.,Have little to say.,Have a soft heart.,Often forget to put things back in their proper place.,Get upset easily.,Do not have a good imagination.,Talk to a lot of different people at parties.,Am not really interested in others.,Like order.,Change my mood a lot.,Am quick to understand things.,Don't like to draw attention to myself.,Take time out for others.,Shirk my duties.,Have frequent mood swings.,Use difficult words.,Don't mind being the center of attention.,Feel others' emotions.,Follow a schedule.,Get irritated easily.,Spend time reflecting on things.,Am quiet around strangers.,Make people feel at ease.,Am exacting in my work.,Often feel blue.,Am full of ideas.
"closed to experience, conscientious, introverted, agreeable and highly neurotic",strongly disagree,strongly disagree,agree,strongly agree,neither agree nor disagree,strongly agree,disagree,strongly disagree,strongly disagree,strongly agree,strongly disagree,strongly disagree,strongly agree,strongly agree,disagree,strongly agree,strongly agree,strongly disagree,strongly disagree,strongly agree,strongly disagree,strongly disagree,strongly agree,strongly agree,disagree,strongly agree,strongly agree,strongly disagree,strongly agree,strongly agree,strongly disagree,disagree,strongly agree,strongly agree,disagree,strongly agree,agree,strongly disagree,strongly agree,strongly disagree,strongly disagree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,disagree,strongly agree,"statement: 'often feel blue.'. 
strongly agree",strongly disagree
"closed to experience, conscientious, introverted, agreeable and slightly neurotic",disagree,disagree,strongly agree,agree,disagree,agree,disagree,strongly disagree,disagree,agree,disagree,strongly disagree,strongly agree,agree,disagree,agree,agree,strongly disagree,agree,strongly agree,disagree,disagree,strongly agree,agree,disagree,agree,agree,strongly disagree,neither agree nor disagree,strongly agree,strongly disagree,disagree,strongly agree,neither agree nor disagree,disagree,strongly agree,agree,strongly disagree,disagree,disagree,disagree,agree,strongly agree,disagree,agree,strongly agree,disagree,strongly agree,disagree,disagree
"highly closed to experience, conscientious, introverted, agreeable and emotionally stable",strongly disagree,strongly disagree,strongly agree,strongly disagree,disagree,strongly agree,disagree,strongly disagree,strongly agree,strongly agree,disagree,strongly disagree,strongly agree,strongly disagree,strongly disagree,strongly agree,strongly agree,strongly disagree,strongly agree,strongly agree,strongly disagree,strongly disagree,strongly agree,strongly disagree,disagree,strongly agree,agree,strongly disagree,strongly disagree,strongly agree,disagree,disagree,strongly agree,strongly disagree,disagree,strongly agree,agree,strongly disagree,strongly disagree,disagree,strongly disagree,neither agree nor disagree,strongly agree,strongly disagree,agree,strongly agree,disagree,strongly agree,disagree,disagree
"slightly closed to experience, conscientious, introverted, agreeable and emotionally stable",disagree,strongly disagree,strongly agree,strongly disagree,agree,strongly agree,disagree,strongly disagree,strongly agree,agree,disagree,strongly disagree,strongly agree,strongly disagree,disagree,strongly agree,agree,strongly disagree,strongly agree,agree,disagree,disagree,strongly agree,strongly disagree,disagree,agree,agree,strongly disagree,"statement: 'get upset easily.'  
strongly disagree",agree,disagree,disagree,strongly agree,strongly disagree,neither agree nor disagree,strongly agree,agree,strongly disagree,strongly disagree,disagree,disagree,agree,strongly agree,strongly disagree,agree,"statement: 'am quiet around strangers.'. 
strongly agree",agree,strongly agree,disagree,disagree
"closed to experience, highly conscientious, introverted, agreeable and emotionally stable",strongly disagree,strongly disagree,strongly agree,strongly disagree,disagree,strongly agree,disagree,"statement: 'leave my belongings around.'. 
strongly disagree",agree,strongly agree,disagree,statement: 'insult people.'. strongly disagree,strongly agree,disagree,strongly disagree,strongly agree,strongly agree,strongly disagree,strongly agree,strongly agree,disagree,disagree,strongly agree,strongly disagree,disagree,strongly agree,strongly agree,strongly disagree,strongly disagree,strongly agree,strongly disagree,disagree,strongly agree,strongly disagree,disagree,strongly agree,agree,strongly disagree,strongly disagree,disagree,disagree,agree,strongly agree,strongly disagree,agree,strongly agree,agree,strongly agree,strongly disagree,strongly disagree
"closed to experience, slightly conscientious, introverted, agreeable and emotionally stable",disagree,strongly disagree,disagree,disagree,disagree,agree,disagree,disagree,strongly agree,agree,disagree,"statement: 'insult people.'. 
strongly disagree",agree,disagree,disagree,agree,agree,disagree,strongly agree,strongly agree,disagree,disagree,agree,strongly disagree,disagree,agree,agree,disagree,strongly disagree,strongly agree,disagree,disagree,agree,strongly disagree,neither agree nor disagree,strongly agree,agree,agree,strongly disagree,disagree,disagree,agree,agree,strongly disagree,agree,strongly agree,disagree,disagree,disagree,disagree
"closed to experience, conscientious, highly introverted, agreeable and emotionally stable",strongly disagree,strongly disagree,strongly agree,disagree,agree,strongly agree,disagree,strongly disagree,strongly agree,agree,disagree,strongly disagree,strongly agree,disagree,strongly disagree,strongly agree,strongly agree,strongly disagree,strongly agree,strongly agree,disagree,disagree,strongly agree,strongly disagree,disagree,agree,agree,strongly disagree,strongly disagree,strongly agree,strongly disagree,agree,strongly agree,strongly disagree,neither agree nor disagree,strongly agree,agree,strongly disagree,strongly disagree,disagree,strongly disagree,agree,strongly agree,strongly disagree,strongly agree,strongly agree,disagree,strongly agree,strongly disagree,disagree
"closed to experience, conscientious, slightly introverted, agreeable and emotionally stable",disagree,strongly disagree,agree,strongly disagree,disagree,agree,neither agree nor disagree,strongly disagree,strongly agree,agree,disagree,"statement: 'insult people.'. 
strongly disagree",strongly agree,disagree,strongly disagree,agree,agree,strongly disagree,strongly agree,strongly agree,disagree,disagree,strongly agree,strongly disagree,disagree,agree,agree,strongly disagree,strongly disagree,strongly agree,disagree,disagree,strongly agree,disagree,disagree,agree,agree,strongly disagree,strongly disagree,disagree,disagree,agree,strongly agree,disagree,agree,agree,agree,strongly agree,disagree,disagree
"closed to experience, conscientious, introverted, highly agreeable and emotionally stable",disagree,strongly disagree,strongly agree,strongly disagree,neither agree nor disagree,strongly agree,disagree,strongly disagree,strongly agree,agree,disagree,"statement: 'insult people.'.  
strongly disagree",strongly agree,disagree,disagree,strongly agree,strongly agree,strongly disagree,strongly agree,strongly agree,disagree,strongly disagree,strongly agree,strongly disagree,disagree,agree,strongly agree,strongly disagree,"statement: 'get upset easily.'  
strongly disagree",strongly agree,disagree,strongly disagree,strongly agree,strongly disagree,neither agree nor disagree,strongly agree,strongly agree,strongly disagree,strongly disagree,disagree,strongly disagree,strongly agree,strongly agree,strongly disagree,strongly agree,strongly agree,agree,strongly agree,strongly disagree,disagree
"closed to experience, conscientious, introverted, slightly agreeable and emotionally stable",disagree,disagree,strongly agree,strongly disagree,agree,agree,disagree,strongly disagree,neither agree nor disagree,strongly agree,disagree,disagree,strongly agree,strongly disagree,disagree,agree,disagree,strongly disagree,strongly agree,strongly agree,disagree,agree,strongly agree,strongly disagree,disagree,agree,disagree,strongly disagree,disagree,strongly agree,disagree,agree,strongly agree,disagree,disagree,agree,neither agree nor disagree,strongly disagree,disagree,disagree,strongly disagree,disagree,strongly agree,strongly disagree,strongly agree,strongly agree,disagree,strongly agree,disagree,disagree
"closed to experience, conscientious, introverted, agreeable and highly emotionally stable",strongly disagree,strongly disagree,strongly agree,strongly disagree,neither agree nor disagree,strongly agree,disagree,strongly disagree,strongly agree,agree,disagree,strongly disagree,strongly agree,strongly disagree,strongly disagree,strongly agree,agree,strongly disagree,strongly agree,strongly agree,disagree,disagree,strongly agree,strongly disagree,disagree,strongly agree,agree,strongly disagree,strongly disagree,strongly agree,strongly disagree,disagree,strongly agree,strongly disagree,disagree,strongly agree,agree,strongly disagree,strongly disagree,disagree,disagree,agree,strongly agree,strongly disagree,agree,agree,agree,strongly agree,strongly disagree,disagree
"closed to experience, conscientious, introverted, agreeable and slightly emotionally stable",strongly disagree,strongly disagree,strongly agree,disagree,disagree,strongly agree,disagree,strongly disagree,disagree,strongly agree,disagree,strongly disagree,strongly agree,disagree,strongly disagree,strongly agree,agree,strongly disagree,agree,strongly agree,disagree,disagree,strongly agree,disagree,disagree,agree,agree,strongly disagree,disagree,strongly agree,disagree,disagree,strongly agree,disagree,disagree,strongly agree,agree,strongly disagree,disagree,disagree,disagree,neither agree nor disagree,strongly agree,disagree,strongly agree,strongly agree,disagree,strongly agree,disagree,disagree
"highly closed to experience, conscientious, introverted, antagonistic and neurotic",strongly disagree,strongly agree,agree,strongly agree,neither agree nor disagree,strongly agree,strongly disagree,strongly disagree,strongly disagree,strongly agree,strongly disagree,strongly agree,strongly agree,strongly agree,strongly disagree,strongly agree,strongly disagree,strongly disagree,strongly disagree,strongly agree,disagree,strongly agree,strongly agree,strongly agree,disagree,strongly agree,strongly disagree,strongly disagree,strongly agree,strongly agree,strongly disagree,strongly agree,strongly agree,strongly agree,disagree,strongly agree,strongly disagree,strongly disagree,strongly agree,disagree,strongly disagree,strongly disagree,strongly agree,strongly agree,strongly agree,strongly agree,strongly disagree,strongly agree,strongly agree,strongly disagree
"slightly closed to experience, conscientious, introverted, antagonistic and neurotic",strongly disagree,strongly agree,strongly agree,strongly agree,disagree,strongly agree,strongly disagree,strongly disagree,strongly disagree,agree,disagree,strongly agree,strongly agree,strongly agree,disagree,agree,strongly disagree,disagree,strongly disagree,agree,strongly disagree,strongly agree,strongly agree,strongly agree,disagree,agree,strongly disagree,strongly disagree,strongly agree,agree,disagree,strongly agree,strongly agree,strongly agree,disagree,strongly agree,disagree,strongly disagree,strongly agree,agree,disagree,disagree,strongly agree,strongly agree,agree,strongly agree,disagree,strongly agree,strongly agree,disagree
"closed to experience, highly conscientious, introverted, antagonistic and neurotic",strongly disagree,strongly agree,strongly agree,strongly agree,neither agree nor disagree,strongly agree,disagree,strongly disagree,strongly disagree,strongly agree,strongly disagree,strongly agree,strongly agree,strongly agree,strongly disagree,strongly agree,disagree,strongly disagree,strongly disagree,strongly agree,strongly disagree,strongly agree,strongly agree,strongly agree,disagree,strongly agree,strongly disagree,strongly disagree,strongly agree,strongly agree,strongly disagree,strongly agree,strongly agree,strongly agree,disagree,strongly agree,strongly disagree,strongly disagree,strongly agree,disagree,strongly disagree,strongly disagree,"statement: 'follow a schedule.'. 
strongly agree",strongly agree,strongly agree,strongly agree,strongly disagree,strongly agree,strongly agree,disagree
"closed to experience, slightly conscientious, introverted, antagonistic and neurotic",strongly disagree,strongly agree,disagree,strongly agree,agree,strongly agree,strongly disagree,strongly disagree,disagree,agree,strongly disagree,strongly agree,agree,strongly agree,disagree,agree,disagree,disagree,disagree,strongly agree,strongly disagree,strongly agree,disagree,strongly agree,disagree,agree,"statement: 'have a soft heart.'. 
disagree",agree,strongly agree,strongly agree,strongly disagree,agree,agree,strongly agree,disagree,strongly agree,strongly disagree,agree,strongly agree,disagree,disagree,disagree,agree,strongly agree,agree,strongly agree,disagree,disagree,strongly agree,disagree
